query_id,group_id,split,benchmark,domain,state_method,k,assignment_kind
gpqa:test:37,z03,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:38,z05,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:39,z03,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:4,z05,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:40,z05,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:41,z05,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:42,z12,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:43,z02,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:44,z09,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:45,z03,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:46,z12,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:47,z15,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:48,z05,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:49,z03,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:5,z10,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:50,z01,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:51,z04,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:52,z03,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:53,z12,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:54,z05,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:55,z03,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:56,z15,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:57,z03,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:58,z00,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:59,z09,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:6,z09,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:60,z05,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:61,z15,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:62,z05,train,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:63,z03,val,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:64,z06,val,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:65,z04,val,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:66,z11,val,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:67,z01,val,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:68,z01,val,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:69,z12,val,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:7,z12,val,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:70,z03,val,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:71,z07,val,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:72,z09,val,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:73,z06,val,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:74,z07,val,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:75,z12,val,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:76,z03,val,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:77,z03,val,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:78,z15,val,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:79,z03,val,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:8,z09,val,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:80,z06,val,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:81,z12,test,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:83,z12,test,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:84,z15,test,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:85,z03,test,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:86,z05,test,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:87,z12,test,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:88,z01,test,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:89,z03,test,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:9,z15,test,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:90,z03,test,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:91,z03,test,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:92,z00,test,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:93,z03,test,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:94,z03,test,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:95,z15,test,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:96,z04,test,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:97,z01,test,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:98,z03,test,gpqa,science,relative_kmeans,16,utility_state_label
gpqa:test:99,z15,test,gpqa,science,relative_kmeans,16,utility_state_label
gsm8k:test:0,z11,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:1,z05,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:10,z05,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:11,z00,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:12,z04,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:13,z02,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:14,z08,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:15,z14,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:16,z00,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:17,z00,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:18,z14,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:19,z04,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:2,z00,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:20,z00,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:21,z02,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:22,z13,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:23,z13,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:24,z14,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:25,z00,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:26,z00,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:27,z08,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:28,z05,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:29,z00,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:3,z08,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:30,z00,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:31,z00,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:32,z08,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:33,z00,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:34,z04,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:35,z11,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:36,z11,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:37,z02,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:38,z08,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:39,z06,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:4,z08,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:40,z08,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:41,z02,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:42,z00,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:43,z00,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:44,z11,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:45,z00,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:46,z11,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:47,z00,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:48,z05,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:49,z11,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:5,z11,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:50,z08,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:51,z00,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:52,z00,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:53,z00,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:54,z04,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:55,z08,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:56,z13,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:57,z04,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:58,z02,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:59,z11,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:6,z00,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:60,z00,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:61,z11,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:62,z00,train,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:63,z04,val,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:64,z14,val,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:65,z00,val,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:66,z11,val,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:67,z08,val,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:68,z00,val,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:69,z08,val,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:7,z04,val,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:70,z04,val,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:71,z05,val,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:72,z00,val,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:73,z00,val,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:74,z00,val,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:75,z00,val,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:76,z00,val,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:77,z00,val,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:78,z00,val,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:79,z08,val,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:8,z07,val,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:80,z00,val,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:81,z00,test,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:82,z00,test,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:83,z14,test,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:84,z08,test,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:85,z11,test,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:86,z04,test,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:87,z02,test,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:88,z08,test,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:89,z13,test,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:9,z04,test,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:90,z11,test,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:91,z00,test,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:92,z00,test,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:93,z00,test,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:94,z00,test,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:95,z00,test,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:96,z05,test,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:97,z00,test,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:98,z00,test,gsm8k,math_easy,relative_kmeans,16,utility_state_label
gsm8k:test:99,z00,test,gsm8k,math_easy,relative_kmeans,16,utility_state_label
humaneval:test:1,z14,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:10,z06,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:100,z09,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:11,z03,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:12,z06,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:13,z06,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:14,z06,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:15,z11,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:16,z13,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:17,z06,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:18,z14,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:19,z06,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:2,z01,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:20,z01,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:21,z11,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:22,z06,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:23,z15,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:24,z11,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:25,z06,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:26,z05,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:27,z01,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:28,z13,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:29,z13,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:3,z14,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:30,z01,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:31,z06,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:32,z06,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:33,z03,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:34,z06,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:35,z14,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:36,z05,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:37,z06,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:38,z05,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:39,z03,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:4,z05,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:40,z01,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:41,z05,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:42,z06,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:43,z05,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:44,z06,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:45,z05,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:46,z13,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:47,z01,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:48,z06,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:49,z01,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:5,z06,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:50,z06,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:51,z03,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:52,z05,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:53,z08,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:54,z08,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:55,z07,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:56,z06,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:57,z06,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:58,z06,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:59,z06,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:6,z05,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:60,z05,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:61,z06,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:62,z06,train,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:63,z06,val,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:64,z01,val,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:65,z06,val,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:66,z05,val,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:67,z06,val,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:68,z04,val,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:69,z11,val,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:7,z06,val,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:71,z01,val,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:72,z06,val,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:73,z06,val,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:74,z06,val,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:75,z06,val,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:76,z01,val,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:77,z15,val,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:78,z01,val,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:79,z06,val,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:8,z08,val,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:80,z06,val,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:81,z06,test,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:82,z03,test,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:83,z06,test,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:84,z01,test,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:85,z06,test,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:86,z05,test,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:87,z05,test,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:88,z06,test,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:89,z06,test,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:9,z06,test,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:90,z01,test,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:91,z06,test,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:92,z03,test,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:93,z06,test,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:94,z09,test,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:96,z06,test,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:97,z06,test,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:98,z06,test,humaneval,code,relative_kmeans,16,utility_state_label
humaneval:test:99,z06,test,humaneval,code,relative_kmeans,16,utility_state_label
livemathbench:test:1,z07,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:10,z03,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:100,z07,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:11,z03,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:12,z03,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:13,z07,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:14,z07,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:15,z03,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:16,z03,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:17,z03,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:18,z03,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:19,z11,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:2,z03,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:20,z03,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:21,z07,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:22,z07,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:23,z03,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:24,z07,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:25,z07,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:26,z03,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:27,z03,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:28,z05,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:29,z03,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:3,z03,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:30,z13,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:31,z02,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:32,z02,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:33,z05,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:34,z00,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:35,z14,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:36,z04,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:37,z14,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:38,z03,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:39,z03,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:4,z07,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:40,z10,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:41,z03,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:42,z02,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:43,z12,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:44,z03,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:45,z13,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:46,z07,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:47,z06,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:48,z08,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:49,z08,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:5,z03,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:50,z08,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:51,z07,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:52,z01,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:53,z01,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:54,z05,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:55,z00,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:56,z08,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:57,z03,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:58,z03,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:59,z13,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:6,z02,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:60,z08,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:61,z08,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:62,z03,train,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:63,z07,val,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:64,z07,val,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:65,z00,val,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:66,z13,val,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:67,z04,val,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:68,z03,val,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:69,z04,val,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:7,z03,val,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:70,z02,val,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:71,z03,val,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:72,z07,val,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:73,z03,val,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:74,z03,val,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:75,z07,val,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:76,z03,val,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:77,z07,val,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:78,z03,val,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:79,z03,val,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:8,z03,val,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:80,z07,val,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:81,z03,test,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:82,z03,test,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:83,z03,test,livemathbench,math,relative_kmeans,16,utility_state_label
livemathbench:test:84,z03,test,livemathbench,math,relative_kmeans,16,utility_state_label
