query_id,view,min_leaf,predictor,true_state,predicted_state,confidence
mmlupro:test_1000:86,semantic_pca8_plus_probe,5,random_forest,z03,z03,0.6923391378379264
mmlupro:test_1000:87,semantic_pca8_plus_probe,5,random_forest,z01,z01,0.4182141209013723
mmlupro:test_1000:88,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.7661321509541167
mmlupro:test_1000:89,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.9314237886313728
mmlupro:test_1000:90,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.9595873375479897
mmlupro:test_1000:91,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.9516903914450922
mmlupro:test_1000:92,semantic_pca8_plus_probe,5,random_forest,z04,z04,0.5937040676513515
mmlupro:test_1000:93,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.8670224937642972
mmlupro:test_1000:94,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.9367672962178307
mmlupro:test_1000:95,semantic_pca8_plus_probe,5,random_forest,z00,z03,0.4197569854725404
mmlupro:test_1000:96,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.9583965662017377
mmlupro:test_1000:97,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.9068154654895118
mmlupro:test_1000:98,semantic_pca8_plus_probe,5,random_forest,z07,z07,0.8379659481141684
mmlupro:test_1000:99,semantic_pca8_plus_probe,5,random_forest,z03,z03,0.6093176455151297
humaneval:test:9,semantic_pca8_plus_probe,5,random_forest,z04,z04,0.4529512918817063
humaneval:test:81,semantic_pca8_plus_probe,5,random_forest,z04,z04,0.8758574634308793
humaneval:test:82,semantic_pca8_plus_probe,5,random_forest,z06,z06,0.31832434429187617
humaneval:test:83,semantic_pca8_plus_probe,5,random_forest,z04,z04,0.9084819248759879
humaneval:test:84,semantic_pca8_plus_probe,5,random_forest,z03,z03,0.5800571259372257
humaneval:test:85,semantic_pca8_plus_probe,5,random_forest,z05,z05,0.4695703486675047
humaneval:test:86,semantic_pca8_plus_probe,5,random_forest,z03,z03,0.7296606495931958
humaneval:test:87,semantic_pca8_plus_probe,5,random_forest,z03,z03,0.548383538670381
humaneval:test:88,semantic_pca8_plus_probe,5,random_forest,z04,z04,0.43427467840328876
humaneval:test:89,semantic_pca8_plus_probe,5,random_forest,z04,z04,0.9006106081367782
humaneval:test:90,semantic_pca8_plus_probe,5,random_forest,z03,z03,0.593896230780032
humaneval:test:91,semantic_pca8_plus_probe,5,random_forest,z04,z04,0.9145087689549238
humaneval:test:92,semantic_pca8_plus_probe,5,random_forest,z02,z02,0.7228871880537002
humaneval:test:93,semantic_pca8_plus_probe,5,random_forest,z04,z04,0.8799107710605205
humaneval:test:94,semantic_pca8_plus_probe,5,random_forest,z03,z03,0.624751552985859
humaneval:test:96,semantic_pca8_plus_probe,5,random_forest,z04,z04,0.4962411108111336
humaneval:test:97,semantic_pca8_plus_probe,5,random_forest,z04,z04,0.8767190708754011
humaneval:test:98,semantic_pca8_plus_probe,5,random_forest,z04,z04,0.7486430026800485
humaneval:test:99,semantic_pca8_plus_probe,5,random_forest,z04,z04,0.8417213984358557
mbpp:test:9,semantic_pca8_plus_probe,5,random_forest,z03,z03,0.5032518712840516
mbpp:test:81,semantic_pca8_plus_probe,5,random_forest,z03,z03,0.7062688566994754
mbpp:test:82,semantic_pca8_plus_probe,5,random_forest,z03,z03,0.6661944756814603
mbpp:test:83,semantic_pca8_plus_probe,5,random_forest,z03,z03,0.7412410048982484
mbpp:test:84,semantic_pca8_plus_probe,5,random_forest,z02,z03,0.46705626032013886
mbpp:test:85,semantic_pca8_plus_probe,5,random_forest,z03,z03,0.82438810030233
mbpp:test:86,semantic_pca8_plus_probe,5,random_forest,z04,z04,0.5033664133635383
mbpp:test:87,semantic_pca8_plus_probe,5,random_forest,z04,z04,0.6091450004881117
mbpp:test:88,semantic_pca8_plus_probe,5,random_forest,z02,z02,0.674954184495381
mbpp:test:89,semantic_pca8_plus_probe,5,random_forest,z02,z02,0.6703069867773221
mbpp:test:90,semantic_pca8_plus_probe,5,random_forest,z02,z03,0.34187143881902515
mbpp:test:91,semantic_pca8_plus_probe,5,random_forest,z03,z03,0.8475593956687785
mbpp:test:92,semantic_pca8_plus_probe,5,random_forest,z03,z03,0.7059040709703318
mbpp:test:93,semantic_pca8_plus_probe,5,random_forest,z03,z03,0.7837216541559742
mbpp:test:94,semantic_pca8_plus_probe,5,random_forest,z03,z03,0.6633051858359057
mbpp:test:95,semantic_pca8_plus_probe,5,random_forest,z04,z04,0.7865518070837886
mbpp:test:96,semantic_pca8_plus_probe,5,random_forest,z04,z04,0.6602225479876147
mbpp:test:97,semantic_pca8_plus_probe,5,random_forest,z03,z03,0.7164436563774484
mbpp:test:98,semantic_pca8_plus_probe,5,random_forest,z03,z03,0.6388875632976816
mbpp:test:99,semantic_pca8_plus_probe,5,random_forest,z03,z03,0.6927961873501237
gsm8k:test:9,semantic_pca8_plus_probe,5,histgb,z00,z00,0.9999742683286676
gsm8k:test:81,semantic_pca8_plus_probe,5,histgb,z01,z01,0.9999717301134302
gsm8k:test:82,semantic_pca8_plus_probe,5,histgb,z01,z01,0.999979446587443
gsm8k:test:83,semantic_pca8_plus_probe,5,histgb,z01,z01,0.9999814914932433
gsm8k:test:84,semantic_pca8_plus_probe,5,histgb,z01,z01,0.9999822866304713
gsm8k:test:85,semantic_pca8_plus_probe,5,histgb,z01,z01,0.9999685372506366
gsm8k:test:86,semantic_pca8_plus_probe,5,histgb,z00,z00,0.9999349663962146
gsm8k:test:87,semantic_pca8_plus_probe,5,histgb,z00,z00,0.9999797332476855
gsm8k:test:88,semantic_pca8_plus_probe,5,histgb,z01,z01,0.9999830944915121
gsm8k:test:89,semantic_pca8_plus_probe,5,histgb,z00,z00,0.9999806589716539
gsm8k:test:90,semantic_pca8_plus_probe,5,histgb,z00,z00,0.999980153478768
gsm8k:test:91,semantic_pca8_plus_probe,5,histgb,z01,z01,0.9999740305434294
gsm8k:test:92,semantic_pca8_plus_probe,5,histgb,z00,z00,0.9999804297010897
gsm8k:test:93,semantic_pca8_plus_probe,5,histgb,z00,z00,0.999981801154329
gsm8k:test:94,semantic_pca8_plus_probe,5,histgb,z00,z00,0.9997658259877498
gsm8k:test:95,semantic_pca8_plus_probe,5,histgb,z00,z00,0.9999759275837222
gsm8k:test:96,semantic_pca8_plus_probe,5,histgb,z01,z01,0.9999684680290825
gsm8k:test:97,semantic_pca8_plus_probe,5,histgb,z00,z00,0.9999597814051772
gsm8k:test:98,semantic_pca8_plus_probe,5,histgb,z00,z00,0.9999297814602588
gsm8k:test:99,semantic_pca8_plus_probe,5,histgb,z00,z00,0.9999873618790606
math500:test:9,semantic_pca8_plus_probe,5,histgb,z00,z00,0.9998490982040485
math500:test:81,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999928296689609
math500:test:82,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999877956753204
math500:test:83,semantic_pca8_plus_probe,5,histgb,z06,z06,0.999990784581503
math500:test:84,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999836375197482
math500:test:85,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999903503537333
math500:test:86,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9997753005016093
math500:test:87,semantic_pca8_plus_probe,5,histgb,z01,z01,0.9999813678516278
math500:test:88,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999839161746275
math500:test:89,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999889441078998
math500:test:90,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999869011372503
math500:test:91,semantic_pca8_plus_probe,5,histgb,z00,z00,0.9999780300297926
math500:test:92,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999829316142477
math500:test:93,semantic_pca8_plus_probe,5,histgb,z05,z05,0.9996776790319014
math500:test:94,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999935723551848
math500:test:95,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999373125868771
math500:test:96,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999904305148625
math500:test:97,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999828602793537
math500:test:98,semantic_pca8_plus_probe,5,histgb,z00,z03,0.9996222952962991
math500:test:99,semantic_pca8_plus_probe,5,histgb,z01,z01,0.9999721677088992
aime:hybrid:6,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999823812617104
aime:hybrid:7,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999608361756063
aime:hybrid:8,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999940679788929
aime:hybrid:9,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999925979714568
aime:hybrid:53,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999911962300908
aime:hybrid:54,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999903726734998
aime:hybrid:55,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999934478702536
aime:hybrid:56,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999927918880699
aime:hybrid:57,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999879763714165
aime:hybrid:58,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999815967210159
aime:hybrid:59,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999873349704866
aime:hybrid:60,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999935382758278
livemathbench:test:9,semantic_pca8_plus_probe,5,histgb,z00,z00,0.9997333766910868
livemathbench:test:81,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999797589258461
livemathbench:test:82,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999927565679422
livemathbench:test:83,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999515929903481
livemathbench:test:84,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999850951022201
livemathbench:test:85,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999886463023328
livemathbench:test:86,semantic_pca8_plus_probe,5,histgb,z01,z01,0.999968686875141
livemathbench:test:87,semantic_pca8_plus_probe,5,histgb,z00,z00,0.9998421038001852
livemathbench:test:88,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999892029950188
livemathbench:test:89,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999911764913766
livemathbench:test:90,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999862762753774
livemathbench:test:91,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999836120599572
livemathbench:test:92,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999897908292337
livemathbench:test:93,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999936493909457
livemathbench:test:94,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999930529024454
livemathbench:test:95,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999856671693266
livemathbench:test:96,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999862413151671
livemathbench:test:97,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999936946897546
livemathbench:test:98,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999910031721667
livemathbench:test:99,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9999771377863509
bbh:test:9,semantic_pca8_plus_probe,5,histgb,z01,z01,0.999982462618428
bbh:test:81,semantic_pca8_plus_probe,5,histgb,z00,z00,0.9999699383457503
bbh:test:82,semantic_pca8_plus_probe,5,histgb,z00,z00,0.9999734356693732
bbh:test:83,semantic_pca8_plus_probe,5,histgb,z01,z01,0.9999795459120522
bbh:test:84,semantic_pca8_plus_probe,5,histgb,z01,z01,0.9999808493936185
bbh:test:85,semantic_pca8_plus_probe,5,histgb,z01,z01,0.9999825435355011
bbh:test:86,semantic_pca8_plus_probe,5,histgb,z01,z01,0.9999822090810088
bbh:test:87,semantic_pca8_plus_probe,5,histgb,z01,z01,0.999979989609284
bbh:test:88,semantic_pca8_plus_probe,5,histgb,z00,z00,0.9999774965196797
bbh:test:89,semantic_pca8_plus_probe,5,histgb,z01,z01,0.9999820587845685
bbh:test:90,semantic_pca8_plus_probe,5,histgb,z00,z00,0.9999774965196797
bbh:test:91,semantic_pca8_plus_probe,5,histgb,z00,z00,0.9999797551940762
bbh:test:92,semantic_pca8_plus_probe,5,histgb,z00,z00,0.9999794093965287
bbh:test:93,semantic_pca8_plus_probe,5,histgb,z01,z01,0.9999689731879894
bbh:test:94,semantic_pca8_plus_probe,5,histgb,z00,z00,0.9999794257891618
bbh:test:95,semantic_pca8_plus_probe,5,histgb,z01,z01,0.9999798861326173
bbh:test:96,semantic_pca8_plus_probe,5,histgb,z01,z01,0.9999808493936185
bbh:test:97,semantic_pca8_plus_probe,5,histgb,z01,z01,0.9999798861326173
bbh:test:98,semantic_pca8_plus_probe,5,histgb,z01,z01,0.9999800985565496
bbh:test:99,semantic_pca8_plus_probe,5,histgb,z01,z01,0.9999820587845685
gpqa:test:9,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999834541555053
gpqa:test:81,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999837999628324
gpqa:test:83,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999811586648552
gpqa:test:84,semantic_pca8_plus_probe,5,histgb,z07,z07,0.999969749304085
gpqa:test:85,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999857734830954
gpqa:test:86,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999872387703355
gpqa:test:87,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999873915522325
gpqa:test:88,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999779945652835
gpqa:test:89,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999813609326375
gpqa:test:90,semantic_pca8_plus_probe,5,histgb,z07,z07,0.999987419565774
gpqa:test:91,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999863297428231
gpqa:test:92,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999858057446902
gpqa:test:93,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999854343972752
gpqa:test:94,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999887114090104
gpqa:test:95,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999855064560147
gpqa:test:96,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999663812924842
gpqa:test:97,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999772459740371
gpqa:test:98,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999867880083426
gpqa:test:99,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999837798018913
mmlupro:test_1000:9,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999796663550107
mmlupro:test_1000:81,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999771045894599
mmlupro:test_1000:82,semantic_pca8_plus_probe,5,histgb,z03,z03,0.999521763670013
mmlupro:test_1000:83,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999770464442023
mmlupro:test_1000:84,semantic_pca8_plus_probe,5,histgb,z03,z03,0.9999232245548278
mmlupro:test_1000:85,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999772633344283
mmlupro:test_1000:86,semantic_pca8_plus_probe,5,histgb,z03,z03,0.9999241480745029
mmlupro:test_1000:87,semantic_pca8_plus_probe,5,histgb,z01,z01,0.9996588432526353
mmlupro:test_1000:88,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999235541853733
mmlupro:test_1000:89,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999850823682077
mmlupro:test_1000:90,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999779132786522
mmlupro:test_1000:91,semantic_pca8_plus_probe,5,histgb,z07,z07,0.999980422727632
mmlupro:test_1000:92,semantic_pca8_plus_probe,5,histgb,z04,z04,0.99987654295687
mmlupro:test_1000:93,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999740677054325
mmlupro:test_1000:94,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999779327441422
mmlupro:test_1000:95,semantic_pca8_plus_probe,5,histgb,z00,z00,0.9998538271696412
mmlupro:test_1000:96,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999810681739083
mmlupro:test_1000:97,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999462743884516
mmlupro:test_1000:98,semantic_pca8_plus_probe,5,histgb,z07,z07,0.9999744826039604
mmlupro:test_1000:99,semantic_pca8_plus_probe,5,histgb,z03,z03,0.9999304630610358
humaneval:test:9,semantic_pca8_plus_probe,5,histgb,z04,z04,0.9999728292137005
humaneval:test:81,semantic_pca8_plus_probe,5,histgb,z04,z04,0.9998607790620251
humaneval:test:82,semantic_pca8_plus_probe,5,histgb,z06,z06,0.9931695451344933
humaneval:test:83,semantic_pca8_plus_probe,5,histgb,z04,z04,0.9999684750760232
humaneval:test:84,semantic_pca8_plus_probe,5,histgb,z03,z03,0.9999672037876063
humaneval:test:85,semantic_pca8_plus_probe,5,histgb,z05,z05,0.9998763691033081
humaneval:test:86,semantic_pca8_plus_probe,5,histgb,z03,z03,0.9999807941818757
humaneval:test:87,semantic_pca8_plus_probe,5,histgb,z03,z05,0.9765868674254087
humaneval:test:88,semantic_pca8_plus_probe,5,histgb,z04,z04,0.9998956440455282
humaneval:test:89,semantic_pca8_plus_probe,5,histgb,z04,z04,0.9999675770325057
humaneval:test:90,semantic_pca8_plus_probe,5,histgb,z03,z03,0.9998280857869402
humaneval:test:91,semantic_pca8_plus_probe,5,histgb,z04,z04,0.9999729804623736
humaneval:test:92,semantic_pca8_plus_probe,5,histgb,z02,z02,0.9997379161677922
humaneval:test:93,semantic_pca8_plus_probe,5,histgb,z04,z04,0.9999671211010103
humaneval:test:94,semantic_pca8_plus_probe,5,histgb,z03,z03,0.9998401165387418
humaneval:test:96,semantic_pca8_plus_probe,5,histgb,z04,z04,0.9999670937634866
humaneval:test:97,semantic_pca8_plus_probe,5,histgb,z04,z04,0.9999697033359353
humaneval:test:98,semantic_pca8_plus_probe,5,histgb,z04,z04,0.9998994740407204
humaneval:test:99,semantic_pca8_plus_probe,5,histgb,z04,z04,0.9998937224733742
mbpp:test:9,semantic_pca8_plus_probe,5,histgb,z03,z03,0.999853864099588
mbpp:test:81,semantic_pca8_plus_probe,5,histgb,z03,z03,0.9999785478387461
mbpp:test:82,semantic_pca8_plus_probe,5,histgb,z03,z03,0.9999598072876459
mbpp:test:83,semantic_pca8_plus_probe,5,histgb,z03,z03,0.9999508558656092
mbpp:test:84,semantic_pca8_plus_probe,5,histgb,z02,z02,0.998572858190631
mbpp:test:85,semantic_pca8_plus_probe,5,histgb,z03,z03,0.9999521065240911
mbpp:test:86,semantic_pca8_plus_probe,5,histgb,z04,z04,0.9996329271809574
mbpp:test:87,semantic_pca8_plus_probe,5,histgb,z04,z04,0.999728998530099
mbpp:test:88,semantic_pca8_plus_probe,5,histgb,z02,z02,0.9995966374337278
mbpp:test:89,semantic_pca8_plus_probe,5,histgb,z02,z02,0.99943332372999
mbpp:test:90,semantic_pca8_plus_probe,5,histgb,z02,z02,0.9973450774793758
mbpp:test:91,semantic_pca8_plus_probe,5,histgb,z03,z03,0.9999515115958121
mbpp:test:92,semantic_pca8_plus_probe,5,histgb,z03,z03,0.9999215185030234
mbpp:test:93,semantic_pca8_plus_probe,5,histgb,z03,z03,0.9999243003720623
mbpp:test:94,semantic_pca8_plus_probe,5,histgb,z03,z03,0.9999768422085029
mbpp:test:95,semantic_pca8_plus_probe,5,histgb,z04,z04,0.9999392550873867
mbpp:test:96,semantic_pca8_plus_probe,5,histgb,z04,z04,0.9999516080664309
mbpp:test:97,semantic_pca8_plus_probe,5,histgb,z03,z03,0.9999594038266838
mbpp:test:98,semantic_pca8_plus_probe,5,histgb,z03,z03,0.9999551193609374
mbpp:test:99,semantic_pca8_plus_probe,5,histgb,z03,z03,0.9999225819672207
gsm8k:test:9,semantic_pca8_plus_probe,20,random_forest,z00,z00,0.9110882096630533
gsm8k:test:81,semantic_pca8_plus_probe,20,random_forest,z01,z01,0.8613475615164176
gsm8k:test:82,semantic_pca8_plus_probe,20,random_forest,z01,z01,0.922994772819347
gsm8k:test:83,semantic_pca8_plus_probe,20,random_forest,z01,z01,0.973075637789633
gsm8k:test:84,semantic_pca8_plus_probe,20,random_forest,z01,z01,0.9832455366290007
gsm8k:test:85,semantic_pca8_plus_probe,20,random_forest,z01,z01,0.913762653887613
gsm8k:test:86,semantic_pca8_plus_probe,20,random_forest,z00,z00,0.8123731062194915
gsm8k:test:87,semantic_pca8_plus_probe,20,random_forest,z00,z00,0.9646011170478542
gsm8k:test:88,semantic_pca8_plus_probe,20,random_forest,z01,z01,0.9895700588857013
gsm8k:test:89,semantic_pca8_plus_probe,20,random_forest,z00,z00,0.9801946355287008
gsm8k:test:90,semantic_pca8_plus_probe,20,random_forest,z00,z00,0.9668493636495379
gsm8k:test:91,semantic_pca8_plus_probe,20,random_forest,z01,z01,0.9134463722988276
gsm8k:test:92,semantic_pca8_plus_probe,20,random_forest,z00,z00,0.759960995542105
gsm8k:test:93,semantic_pca8_plus_probe,20,random_forest,z00,z00,0.9418368645463435
gsm8k:test:94,semantic_pca8_plus_probe,20,random_forest,z00,z00,0.44383955827835064
gsm8k:test:95,semantic_pca8_plus_probe,20,random_forest,z00,z00,0.9666924976752417
gsm8k:test:96,semantic_pca8_plus_probe,20,random_forest,z01,z01,0.9244089889385687
gsm8k:test:97,semantic_pca8_plus_probe,20,random_forest,z00,z00,0.6841406398936796
gsm8k:test:98,semantic_pca8_plus_probe,20,random_forest,z00,z00,0.4669180832405826
gsm8k:test:99,semantic_pca8_plus_probe,20,random_forest,z00,z00,0.9259887893004471
math500:test:9,semantic_pca8_plus_probe,20,random_forest,z00,z00,0.46840790631213813
math500:test:81,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.7971468824362943
math500:test:82,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.824618395642538
math500:test:83,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.8967789801016793
math500:test:84,semantic_pca8_plus_probe,20,random_forest,z05,z05,0.7852875169045277
math500:test:85,semantic_pca8_plus_probe,20,random_forest,z05,z05,0.6768979277260881
math500:test:86,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.8725509666379779
math500:test:87,semantic_pca8_plus_probe,20,random_forest,z01,z01,0.9806363911617798
math500:test:88,semantic_pca8_plus_probe,20,random_forest,z05,z05,0.841445009927416
math500:test:89,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.7533843468914767
math500:test:90,semantic_pca8_plus_probe,20,random_forest,z05,z05,0.5774644271265735
math500:test:91,semantic_pca8_plus_probe,20,random_forest,z00,z00,0.8757624216798852
math500:test:92,semantic_pca8_plus_probe,20,random_forest,z05,z05,0.4811109251007512
math500:test:93,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.6748414539533568
math500:test:94,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.6721954476252056
math500:test:95,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.9123682315363898
math500:test:96,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.8641993915784826
math500:test:97,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.7791815359322968
math500:test:98,semantic_pca8_plus_probe,20,random_forest,z00,z03,0.30981299706577425
math500:test:99,semantic_pca8_plus_probe,20,random_forest,z01,z01,0.990371511176041
aime:hybrid:6,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.8967351391541132
aime:hybrid:7,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.8609080350877586
aime:hybrid:8,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.8366552630933989
aime:hybrid:9,semantic_pca8_plus_probe,20,random_forest,z05,z05,0.6588469625211686
aime:hybrid:53,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.8340431902516232
aime:hybrid:54,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.9660748210146893
aime:hybrid:55,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.9041865562081419
aime:hybrid:56,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.7220146171861035
aime:hybrid:57,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.9017639405915238
aime:hybrid:58,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.8110006526514515
aime:hybrid:59,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.8700213747386641
aime:hybrid:60,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.7145935268570313
livemathbench:test:9,semantic_pca8_plus_probe,20,random_forest,z00,z07,0.3432609248694331
livemathbench:test:81,semantic_pca8_plus_probe,20,random_forest,z06,z07,0.5237999745837134
livemathbench:test:82,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.8401136094734996
livemathbench:test:83,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.7670037053749684
livemathbench:test:84,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.819939346580953
livemathbench:test:85,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.7922941485150531
livemathbench:test:86,semantic_pca8_plus_probe,20,random_forest,z01,z01,0.8291844922962375
livemathbench:test:87,semantic_pca8_plus_probe,20,random_forest,z00,z00,0.3569420338161198
livemathbench:test:88,semantic_pca8_plus_probe,20,random_forest,z05,z05,0.7437247183632545
livemathbench:test:89,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.9212441398217197
livemathbench:test:90,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.8020521940917196
livemathbench:test:91,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.8474874038446584
livemathbench:test:92,semantic_pca8_plus_probe,20,random_forest,z05,z05,0.7858094039938996
livemathbench:test:93,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.9436207497867116
livemathbench:test:94,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.9582562172639028
livemathbench:test:95,semantic_pca8_plus_probe,20,random_forest,z05,z05,0.7018073270797727
livemathbench:test:96,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.7719838293612158
livemathbench:test:97,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.7254158641290335
livemathbench:test:98,semantic_pca8_plus_probe,20,random_forest,z05,z05,0.5870101259829938
livemathbench:test:99,semantic_pca8_plus_probe,20,random_forest,z07,z07,0.8308721338347694
bbh:test:9,semantic_pca8_plus_probe,20,random_forest,z01,z01,0.9950705672990097
bbh:test:81,semantic_pca8_plus_probe,20,random_forest,z00,z00,0.708911080030044
bbh:test:82,semantic_pca8_plus_probe,20,random_forest,z00,z00,0.780996605469295
bbh:test:83,semantic_pca8_plus_probe,20,random_forest,z01,z01,0.8871844553291233
bbh:test:84,semantic_pca8_plus_probe,20,random_forest,z01,z01,0.8961802003993818
bbh:test:85,semantic_pca8_plus_probe,20,random_forest,z01,z01,0.8645944002223914
bbh:test:86,semantic_pca8_plus_probe,20,random_forest,z01,z01,0.8658911975536421
bbh:test:87,semantic_pca8_plus_probe,20,random_forest,z01,z01,0.8780616099721309
bbh:test:88,semantic_pca8_plus_probe,20,random_forest,z00,z00,0.9154213452399076
bbh:test:89,semantic_pca8_plus_probe,20,random_forest,z01,z01,0.8970468670660485
bbh:test:90,semantic_pca8_plus_probe,20,random_forest,z00,z00,0.9164606558874117
bbh:test:91,semantic_pca8_plus_probe,20,random_forest,z00,z00,0.9022478837007071
bbh:test:92,semantic_pca8_plus_probe,20,random_forest,z00,z00,0.9052815984468267
bbh:test:93,semantic_pca8_plus_probe,20,random_forest,z01,z01,0.6924330846686808
bbh:test:94,semantic_pca8_plus_probe,20,random_forest,z00,z00,0.9134579982385906
bbh:test:95,semantic_pca8_plus_probe,20,random_forest,z01,z01,0.9063955035802193
bbh:test:96,semantic_pca8_plus_probe,20,random_forest,z01,z01,0.926409364786093
