query_id,split,benchmark,domain,group_method,group_id,k
livemathbench:test:58,train,livemathbench,math,utility_state_k24,u00,24
livemathbench:test:59,train,livemathbench,math,utility_state_k24,u08,24
livemathbench:test:6,train,livemathbench,math,utility_state_k24,u18,24
livemathbench:test:60,train,livemathbench,math,utility_state_k24,u02,24
livemathbench:test:61,train,livemathbench,math,utility_state_k24,u02,24
livemathbench:test:62,train,livemathbench,math,utility_state_k24,u00,24
livemathbench:test:63,val,livemathbench,math,utility_state_k24,u09,24
livemathbench:test:64,val,livemathbench,math,utility_state_k24,u09,24
livemathbench:test:65,val,livemathbench,math,utility_state_k24,u04,24
livemathbench:test:66,val,livemathbench,math,utility_state_k24,u08,24
livemathbench:test:67,val,livemathbench,math,utility_state_k24,u17,24
livemathbench:test:68,val,livemathbench,math,utility_state_k24,u00,24
livemathbench:test:69,val,livemathbench,math,utility_state_k24,u09,24
livemathbench:test:7,val,livemathbench,math,utility_state_k24,u00,24
livemathbench:test:70,val,livemathbench,math,utility_state_k24,u08,24
livemathbench:test:71,val,livemathbench,math,utility_state_k24,u00,24
livemathbench:test:72,val,livemathbench,math,utility_state_k24,u09,24
livemathbench:test:73,val,livemathbench,math,utility_state_k24,u00,24
livemathbench:test:74,val,livemathbench,math,utility_state_k24,u00,24
livemathbench:test:75,val,livemathbench,math,utility_state_k24,u09,24
livemathbench:test:76,val,livemathbench,math,utility_state_k24,u00,24
livemathbench:test:77,val,livemathbench,math,utility_state_k24,u09,24
livemathbench:test:78,val,livemathbench,math,utility_state_k24,u00,24
livemathbench:test:79,val,livemathbench,math,utility_state_k24,u00,24
livemathbench:test:8,val,livemathbench,math,utility_state_k24,u00,24
livemathbench:test:80,val,livemathbench,math,utility_state_k24,u09,24
livemathbench:test:81,test,livemathbench,math,utility_state_k24,u00,24
livemathbench:test:82,test,livemathbench,math,utility_state_k24,u00,24
livemathbench:test:83,test,livemathbench,math,utility_state_k24,u00,24
livemathbench:test:84,test,livemathbench,math,utility_state_k24,u00,24
livemathbench:test:85,test,livemathbench,math,utility_state_k24,u00,24
livemathbench:test:86,test,livemathbench,math,utility_state_k24,u02,24
livemathbench:test:87,test,livemathbench,math,utility_state_k24,u10,24
livemathbench:test:88,test,livemathbench,math,utility_state_k24,u08,24
livemathbench:test:89,test,livemathbench,math,utility_state_k24,u13,24
livemathbench:test:9,test,livemathbench,math,utility_state_k24,u00,24
livemathbench:test:90,test,livemathbench,math,utility_state_k24,u09,24
livemathbench:test:91,test,livemathbench,math,utility_state_k24,u09,24
livemathbench:test:92,test,livemathbench,math,utility_state_k24,u09,24
livemathbench:test:93,test,livemathbench,math,utility_state_k24,u09,24
livemathbench:test:94,test,livemathbench,math,utility_state_k24,u00,24
livemathbench:test:95,test,livemathbench,math,utility_state_k24,u09,24
livemathbench:test:96,test,livemathbench,math,utility_state_k24,u09,24
livemathbench:test:97,test,livemathbench,math,utility_state_k24,u09,24
livemathbench:test:98,test,livemathbench,math,utility_state_k24,u08,24
livemathbench:test:99,test,livemathbench,math,utility_state_k24,u00,24
math500:test:1,train,math500,math,utility_state_k24,u02,24
math500:test:10,train,math500,math,utility_state_k24,u00,24
math500:test:100,train,math500,math,utility_state_k24,u13,24
math500:test:11,train,math500,math,utility_state_k24,u06,24
math500:test:12,train,math500,math,utility_state_k24,u00,24
math500:test:13,train,math500,math,utility_state_k24,u08,24
math500:test:14,train,math500,math,utility_state_k24,u02,24
math500:test:15,train,math500,math,utility_state_k24,u09,24
math500:test:16,train,math500,math,utility_state_k24,u09,24
math500:test:17,train,math500,math,utility_state_k24,u01,24
math500:test:18,train,math500,math,utility_state_k24,u09,24
math500:test:19,train,math500,math,utility_state_k24,u00,24
math500:test:2,train,math500,math,utility_state_k24,u09,24
math500:test:20,train,math500,math,utility_state_k24,u13,24
math500:test:21,train,math500,math,utility_state_k24,u23,24
math500:test:22,train,math500,math,utility_state_k24,u18,24
math500:test:23,train,math500,math,utility_state_k24,u09,24
math500:test:24,train,math500,math,utility_state_k24,u00,24
math500:test:25,train,math500,math,utility_state_k24,u05,24
math500:test:26,train,math500,math,utility_state_k24,u00,24
math500:test:27,train,math500,math,utility_state_k24,u08,24
math500:test:28,train,math500,math,utility_state_k24,u10,24
math500:test:29,train,math500,math,utility_state_k24,u02,24
math500:test:3,train,math500,math,utility_state_k24,u08,24
math500:test:30,train,math500,math,utility_state_k24,u10,24
math500:test:31,train,math500,math,utility_state_k24,u07,24
math500:test:32,train,math500,math,utility_state_k24,u15,24
math500:test:33,train,math500,math,utility_state_k24,u08,24
math500:test:34,train,math500,math,utility_state_k24,u08,24
math500:test:35,train,math500,math,utility_state_k24,u08,24
math500:test:36,train,math500,math,utility_state_k24,u17,24
math500:test:37,train,math500,math,utility_state_k24,u00,24
math500:test:38,train,math500,math,utility_state_k24,u02,24
math500:test:39,train,math500,math,utility_state_k24,u02,24
math500:test:4,train,math500,math,utility_state_k24,u17,24
math500:test:40,train,math500,math,utility_state_k24,u17,24
math500:test:41,train,math500,math,utility_state_k24,u02,24
math500:test:42,train,math500,math,utility_state_k24,u08,24
math500:test:43,train,math500,math,utility_state_k24,u15,24
math500:test:44,train,math500,math,utility_state_k24,u00,24
math500:test:45,train,math500,math,utility_state_k24,u01,24
math500:test:46,train,math500,math,utility_state_k24,u02,24
math500:test:47,train,math500,math,utility_state_k24,u13,24
math500:test:48,train,math500,math,utility_state_k24,u22,24
math500:test:49,train,math500,math,utility_state_k24,u15,24
math500:test:5,train,math500,math,utility_state_k24,u08,24
math500:test:50,train,math500,math,utility_state_k24,u02,24
math500:test:51,train,math500,math,utility_state_k24,u09,24
math500:test:52,train,math500,math,utility_state_k24,u05,24
math500:test:53,train,math500,math,utility_state_k24,u10,24
math500:test:54,train,math500,math,utility_state_k24,u02,24
math500:test:55,train,math500,math,utility_state_k24,u02,24
math500:test:56,train,math500,math,utility_state_k24,u01,24
math500:test:57,train,math500,math,utility_state_k24,u02,24
math500:test:58,train,math500,math,utility_state_k24,u01,24
math500:test:59,train,math500,math,utility_state_k24,u23,24
math500:test:6,train,math500,math,utility_state_k24,u21,24
math500:test:60,train,math500,math,utility_state_k24,u15,24
math500:test:61,train,math500,math,utility_state_k24,u00,24
math500:test:62,train,math500,math,utility_state_k24,u08,24
math500:test:63,val,math500,math,utility_state_k24,u09,24
math500:test:64,val,math500,math,utility_state_k24,u12,24
math500:test:65,val,math500,math,utility_state_k24,u09,24
math500:test:66,val,math500,math,utility_state_k24,u02,24
math500:test:67,val,math500,math,utility_state_k24,u09,24
math500:test:68,val,math500,math,utility_state_k24,u08,24
math500:test:69,val,math500,math,utility_state_k24,u17,24
math500:test:7,val,math500,math,utility_state_k24,u04,24
math500:test:70,val,math500,math,utility_state_k24,u21,24
math500:test:71,val,math500,math,utility_state_k24,u13,24
math500:test:72,val,math500,math,utility_state_k24,u09,24
math500:test:73,val,math500,math,utility_state_k24,u15,24
math500:test:74,val,math500,math,utility_state_k24,u08,24
math500:test:75,val,math500,math,utility_state_k24,u08,24
math500:test:76,val,math500,math,utility_state_k24,u08,24
math500:test:77,val,math500,math,utility_state_k24,u02,24
math500:test:78,val,math500,math,utility_state_k24,u02,24
math500:test:79,val,math500,math,utility_state_k24,u09,24
math500:test:8,val,math500,math,utility_state_k24,u05,24
math500:test:80,val,math500,math,utility_state_k24,u02,24
math500:test:81,test,math500,math,utility_state_k24,u00,24
math500:test:82,test,math500,math,utility_state_k24,u08,24
math500:test:83,test,math500,math,utility_state_k24,u09,24
math500:test:84,test,math500,math,utility_state_k24,u14,24
math500:test:85,test,math500,math,utility_state_k24,u16,24
math500:test:86,test,math500,math,utility_state_k24,u08,24
math500:test:87,test,math500,math,utility_state_k24,u02,24
math500:test:88,test,math500,math,utility_state_k24,u08,24
math500:test:89,test,math500,math,utility_state_k24,u00,24
math500:test:9,test,math500,math,utility_state_k24,u01,24
math500:test:90,test,math500,math,utility_state_k24,u08,24
math500:test:91,test,math500,math,utility_state_k24,u04,24
math500:test:92,test,math500,math,utility_state_k24,u08,24
math500:test:93,test,math500,math,utility_state_k24,u09,24
math500:test:94,test,math500,math,utility_state_k24,u08,24
math500:test:95,test,math500,math,utility_state_k24,u00,24
math500:test:96,test,math500,math,utility_state_k24,u08,24
math500:test:97,test,math500,math,utility_state_k24,u00,24
math500:test:98,test,math500,math,utility_state_k24,u10,24
math500:test:99,test,math500,math,utility_state_k24,u02,24
mbpp:test:1,train,mbpp,code,utility_state_k24,u14,24
mbpp:test:10,train,mbpp,code,utility_state_k24,u09,24
mbpp:test:11,train,mbpp,code,utility_state_k24,u06,24
mbpp:test:12,train,mbpp,code,utility_state_k24,u05,24
mbpp:test:13,train,mbpp,code,utility_state_k24,u00,24
mbpp:test:14,train,mbpp,code,utility_state_k24,u06,24
mbpp:test:15,train,mbpp,code,utility_state_k24,u06,24
mbpp:test:16,train,mbpp,code,utility_state_k24,u19,24
mbpp:test:17,train,mbpp,code,utility_state_k24,u16,24
mbpp:test:18,train,mbpp,code,utility_state_k24,u07,24
mbpp:test:19,train,mbpp,code,utility_state_k24,u12,24
mbpp:test:2,train,mbpp,code,utility_state_k24,u07,24
mbpp:test:20,train,mbpp,code,utility_state_k24,u06,24
mbpp:test:21,train,mbpp,code,utility_state_k24,u05,24
mbpp:test:22,train,mbpp,code,utility_state_k24,u07,24
mbpp:test:23,train,mbpp,code,utility_state_k24,u00,24
mbpp:test:24,train,mbpp,code,utility_state_k24,u14,24
mbpp:test:25,train,mbpp,code,utility_state_k24,u05,24
mbpp:test:26,train,mbpp,code,utility_state_k24,u04,24
mbpp:test:27,train,mbpp,code,utility_state_k24,u16,24
mbpp:test:28,train,mbpp,code,utility_state_k24,u11,24
mbpp:test:29,train,mbpp,code,utility_state_k24,u03,24
mbpp:test:3,train,mbpp,code,utility_state_k24,u06,24
mbpp:test:30,train,mbpp,code,utility_state_k24,u05,24
mbpp:test:31,train,mbpp,code,utility_state_k24,u22,24
mbpp:test:32,train,mbpp,code,utility_state_k24,u14,24
mbpp:test:33,train,mbpp,code,utility_state_k24,u07,24
mbpp:test:34,train,mbpp,code,utility_state_k24,u05,24
mbpp:test:35,train,mbpp,code,utility_state_k24,u13,24
mbpp:test:36,train,mbpp,code,utility_state_k24,u13,24
mbpp:test:37,train,mbpp,code,utility_state_k24,u07,24
mbpp:test:38,train,mbpp,code,utility_state_k24,u05,24
mbpp:test:39,train,mbpp,code,utility_state_k24,u16,24
mbpp:test:4,train,mbpp,code,utility_state_k24,u16,24
mbpp:test:40,train,mbpp,code,utility_state_k24,u14,24
mbpp:test:41,train,mbpp,code,utility_state_k24,u13,24
mbpp:test:42,train,mbpp,code,utility_state_k24,u16,24
mbpp:test:43,train,mbpp,code,utility_state_k24,u05,24
mbpp:test:44,train,mbpp,code,utility_state_k24,u07,24
mbpp:test:45,train,mbpp,code,utility_state_k24,u05,24
mbpp:test:46,train,mbpp,code,utility_state_k24,u05,24
mbpp:test:47,train,mbpp,code,utility_state_k24,u05,24
mbpp:test:48,train,mbpp,code,utility_state_k24,u13,24
mbpp:test:49,train,mbpp,code,utility_state_k24,u05,24
mbpp:test:5,train,mbpp,code,utility_state_k24,u16,24
mbpp:test:50,train,mbpp,code,utility_state_k24,u09,24
mbpp:test:51,train,mbpp,code,utility_state_k24,u05,24
mbpp:test:52,train,mbpp,code,utility_state_k24,u07,24
mbpp:test:53,train,mbpp,code,utility_state_k24,u00,24
mbpp:test:54,train,mbpp,code,utility_state_k24,u14,24
mbpp:test:55,train,mbpp,code,utility_state_k24,u00,24
mbpp:test:56,train,mbpp,code,utility_state_k24,u14,24
mbpp:test:57,train,mbpp,code,utility_state_k24,u05,24
mbpp:test:58,train,mbpp,code,utility_state_k24,u16,24
mbpp:test:59,train,mbpp,code,utility_state_k24,u06,24
mbpp:test:6,train,mbpp,code,utility_state_k24,u05,24
mbpp:test:60,train,mbpp,code,utility_state_k24,u00,24
mbpp:test:61,train,mbpp,code,utility_state_k24,u06,24
mbpp:test:62,train,mbpp,code,utility_state_k24,u05,24
mbpp:test:63,val,mbpp,code,utility_state_k24,u14,24
mbpp:test:64,val,mbpp,code,utility_state_k24,u00,24
mbpp:test:65,val,mbpp,code,utility_state_k24,u16,24
mbpp:test:66,val,mbpp,code,utility_state_k24,u05,24
mbpp:test:67,val,mbpp,code,utility_state_k24,u06,24
mbpp:test:68,val,mbpp,code,utility_state_k24,u14,24
mbpp:test:7,val,mbpp,code,utility_state_k24,u03,24
mbpp:test:70,val,mbpp,code,utility_state_k24,u05,24
mbpp:test:71,val,mbpp,code,utility_state_k24,u12,24
mbpp:test:72,val,mbpp,code,utility_state_k24,u03,24
mbpp:test:73,val,mbpp,code,utility_state_k24,u07,24
mbpp:test:74,val,mbpp,code,utility_state_k24,u05,24
mbpp:test:75,val,mbpp,code,utility_state_k24,u16,24
mbpp:test:76,val,mbpp,code,utility_state_k24,u16,24
mbpp:test:77,val,mbpp,code,utility_state_k24,u12,24
mbpp:test:78,val,mbpp,code,utility_state_k24,u06,24
mbpp:test:79,val,mbpp,code,utility_state_k24,u07,24
mbpp:test:8,val,mbpp,code,utility_state_k24,u05,24
mbpp:test:80,val,mbpp,code,utility_state_k24,u06,24
mbpp:test:81,test,mbpp,code,utility_state_k24,u14,24
mbpp:test:82,test,mbpp,code,utility_state_k24,u06,24
mbpp:test:83,test,mbpp,code,utility_state_k24,u05,24
mbpp:test:84,test,mbpp,code,utility_state_k24,u00,24
mbpp:test:85,test,mbpp,code,utility_state_k24,u05,24
mbpp:test:86,test,mbpp,code,utility_state_k24,u16,24
mbpp:test:87,test,mbpp,code,utility_state_k24,u16,24
mbpp:test:88,test,mbpp,code,utility_state_k24,u00,24
mbpp:test:89,test,mbpp,code,utility_state_k24,u00,24
mbpp:test:9,test,mbpp,code,utility_state_k24,u11,24
mbpp:test:90,test,mbpp,code,utility_state_k24,u00,24
mbpp:test:91,test,mbpp,code,utility_state_k24,u05,24
mbpp:test:92,test,mbpp,code,utility_state_k24,u05,24
mbpp:test:93,test,mbpp,code,utility_state_k24,u03,24
mbpp:test:94,test,mbpp,code,utility_state_k24,u14,24
mbpp:test:95,test,mbpp,code,utility_state_k24,u07,24
mbpp:test:96,test,mbpp,code,utility_state_k24,u16,24
mbpp:test:97,test,mbpp,code,utility_state_k24,u14,24
mbpp:test:98,test,mbpp,code,utility_state_k24,u06,24
mbpp:test:99,test,mbpp,code,utility_state_k24,u03,24
mmlupro:test_1000:1,train,mmlupro,broad_knowledge,utility_state_k24,u16,24
mmlupro:test_1000:10,train,mmlupro,broad_knowledge,utility_state_k24,u06,24
mmlupro:test_1000:100,train,mmlupro,broad_knowledge,utility_state_k24,u05,24
mmlupro:test_1000:11,train,mmlupro,broad_knowledge,utility_state_k24,u11,24
mmlupro:test_1000:12,train,mmlupro,broad_knowledge,utility_state_k24,u11,24
mmlupro:test_1000:13,train,mmlupro,broad_knowledge,utility_state_k24,u11,24
mmlupro:test_1000:14,train,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:15,train,mmlupro,broad_knowledge,utility_state_k24,u18,24
mmlupro:test_1000:16,train,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:17,train,mmlupro,broad_knowledge,utility_state_k24,u13,24
mmlupro:test_1000:18,train,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:19,train,mmlupro,broad_knowledge,utility_state_k24,u09,24
mmlupro:test_1000:2,train,mmlupro,broad_knowledge,utility_state_k24,u13,24
mmlupro:test_1000:20,train,mmlupro,broad_knowledge,utility_state_k24,u07,24
mmlupro:test_1000:21,train,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:22,train,mmlupro,broad_knowledge,utility_state_k24,u03,24
mmlupro:test_1000:23,train,mmlupro,broad_knowledge,utility_state_k24,u19,24
mmlupro:test_1000:24,train,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:25,train,mmlupro,broad_knowledge,utility_state_k24,u03,24
mmlupro:test_1000:26,train,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:27,train,mmlupro,broad_knowledge,utility_state_k24,u05,24
mmlupro:test_1000:28,train,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:29,train,mmlupro,broad_knowledge,utility_state_k24,u13,24
mmlupro:test_1000:3,train,mmlupro,broad_knowledge,utility_state_k24,u03,24
mmlupro:test_1000:30,train,mmlupro,broad_knowledge,utility_state_k24,u01,24
mmlupro:test_1000:31,train,mmlupro,broad_knowledge,utility_state_k24,u03,24
mmlupro:test_1000:32,train,mmlupro,broad_knowledge,utility_state_k24,u03,24
mmlupro:test_1000:33,train,mmlupro,broad_knowledge,utility_state_k24,u11,24
mmlupro:test_1000:34,train,mmlupro,broad_knowledge,utility_state_k24,u03,24
mmlupro:test_1000:35,train,mmlupro,broad_knowledge,utility_state_k24,u19,24
mmlupro:test_1000:37,train,mmlupro,broad_knowledge,utility_state_k24,u03,24
mmlupro:test_1000:38,train,mmlupro,broad_knowledge,utility_state_k24,u02,24
mmlupro:test_1000:39,train,mmlupro,broad_knowledge,utility_state_k24,u03,24
mmlupro:test_1000:4,train,mmlupro,broad_knowledge,utility_state_k24,u03,24
mmlupro:test_1000:40,train,mmlupro,broad_knowledge,utility_state_k24,u03,24
mmlupro:test_1000:41,train,mmlupro,broad_knowledge,utility_state_k24,u03,24
mmlupro:test_1000:42,train,mmlupro,broad_knowledge,utility_state_k24,u03,24
mmlupro:test_1000:43,train,mmlupro,broad_knowledge,utility_state_k24,u05,24
mmlupro:test_1000:44,train,mmlupro,broad_knowledge,utility_state_k24,u19,24
mmlupro:test_1000:45,train,mmlupro,broad_knowledge,utility_state_k24,u10,24
mmlupro:test_1000:46,train,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:47,train,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:48,train,mmlupro,broad_knowledge,utility_state_k24,u14,24
mmlupro:test_1000:49,train,mmlupro,broad_knowledge,utility_state_k24,u09,24
mmlupro:test_1000:5,train,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:50,train,mmlupro,broad_knowledge,utility_state_k24,u01,24
mmlupro:test_1000:51,train,mmlupro,broad_knowledge,utility_state_k24,u16,24
mmlupro:test_1000:52,train,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:53,train,mmlupro,broad_knowledge,utility_state_k24,u19,24
mmlupro:test_1000:54,train,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:55,train,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:56,train,mmlupro,broad_knowledge,utility_state_k24,u19,24
mmlupro:test_1000:57,train,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:58,train,mmlupro,broad_knowledge,utility_state_k24,u06,24
mmlupro:test_1000:59,train,mmlupro,broad_knowledge,utility_state_k24,u13,24
mmlupro:test_1000:6,train,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:60,train,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:61,train,mmlupro,broad_knowledge,utility_state_k24,u19,24
mmlupro:test_1000:62,train,mmlupro,broad_knowledge,utility_state_k24,u03,24
mmlupro:test_1000:63,val,mmlupro,broad_knowledge,utility_state_k24,u03,24
mmlupro:test_1000:64,val,mmlupro,broad_knowledge,utility_state_k24,u16,24
mmlupro:test_1000:65,val,mmlupro,broad_knowledge,utility_state_k24,u16,24
mmlupro:test_1000:66,val,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:67,val,mmlupro,broad_knowledge,utility_state_k24,u03,24
mmlupro:test_1000:68,val,mmlupro,broad_knowledge,utility_state_k24,u02,24
mmlupro:test_1000:69,val,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:7,val,mmlupro,broad_knowledge,utility_state_k24,u07,24
mmlupro:test_1000:70,val,mmlupro,broad_knowledge,utility_state_k24,u19,24
mmlupro:test_1000:71,val,mmlupro,broad_knowledge,utility_state_k24,u03,24
mmlupro:test_1000:72,val,mmlupro,broad_knowledge,utility_state_k24,u03,24
mmlupro:test_1000:73,val,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:74,val,mmlupro,broad_knowledge,utility_state_k24,u21,24
mmlupro:test_1000:75,val,mmlupro,broad_knowledge,utility_state_k24,u03,24
mmlupro:test_1000:76,val,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:77,val,mmlupro,broad_knowledge,utility_state_k24,u11,24
mmlupro:test_1000:78,val,mmlupro,broad_knowledge,utility_state_k24,u14,24
mmlupro:test_1000:79,val,mmlupro,broad_knowledge,utility_state_k24,u04,24
mmlupro:test_1000:8,val,mmlupro,broad_knowledge,utility_state_k24,u19,24
mmlupro:test_1000:80,val,mmlupro,broad_knowledge,utility_state_k24,u19,24
mmlupro:test_1000:81,test,mmlupro,broad_knowledge,utility_state_k24,u03,24
mmlupro:test_1000:82,test,mmlupro,broad_knowledge,utility_state_k24,u05,24
mmlupro:test_1000:83,test,mmlupro,broad_knowledge,utility_state_k24,u03,24
mmlupro:test_1000:84,test,mmlupro,broad_knowledge,utility_state_k24,u06,24
mmlupro:test_1000:85,test,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:86,test,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:87,test,mmlupro,broad_knowledge,utility_state_k24,u07,24
mmlupro:test_1000:88,test,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:89,test,mmlupro,broad_knowledge,utility_state_k24,u11,24
mmlupro:test_1000:9,test,mmlupro,broad_knowledge,utility_state_k24,u03,24
mmlupro:test_1000:90,test,mmlupro,broad_knowledge,utility_state_k24,u03,24
mmlupro:test_1000:91,test,mmlupro,broad_knowledge,utility_state_k24,u11,24
mmlupro:test_1000:92,test,mmlupro,broad_knowledge,utility_state_k24,u01,24
mmlupro:test_1000:93,test,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:94,test,mmlupro,broad_knowledge,utility_state_k24,u03,24
mmlupro:test_1000:95,test,mmlupro,broad_knowledge,utility_state_k24,u19,24
mmlupro:test_1000:96,test,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:97,test,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:98,test,mmlupro,broad_knowledge,utility_state_k24,u00,24
mmlupro:test_1000:99,test,mmlupro,broad_knowledge,utility_state_k24,u03,24
